ride_id,sample_index,cadence_rpm,distance_m,elevation_m,speed_mps,fractional_cadence,heart_rate_bpm,latitude_semicircles,longitude_semicircles,power_w,temperature_c,timestamp_utc,unknown_107,accumulated_power,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,left_pco,left_power_phase,left_power_phase_peak,right_pco,right_power_phase,right_power_phase_peak,speed_kph,latitude_deg,longitude_deg,timestamp_unix,timestamp_fit,gear_raw,gear_label,front_gear_index,rear_gear_index,grade_percent
20260513_22862540318,417,63,1206.33,122.39999999999998,3.415,0.0,,499812579,1678651489,222,28,2026-05-13 03:43:35,1,71168.0,21.0,173,69.0,17.0,66.0,10.0,"(350.1562554711915, 189.84375296630864)","(67.50000105468752, 125.15625195556643)",3.0,"(2.812500043945313, 187.03125292236334)","(67.50000105468752, 123.75000193359378)",12.294,41.8938064109534,140.7029423955828,1778643,,,,,,
20260513_22862540318,418,63,1209.93,122.79999999999995,3.574,0.0,,499812737,1678651970,217,28,2026-05-13 03:43:36,1,71385.0,16.0,173,75.0,14.0,65.0,8.0,"(0.0, 189.84375296630864)","(87.18750136230472, 144.84375226318363)",3.0,"(4.21875006591797, 188.437502944336)","(78.75000123046877, 135.00000210937503)",12.8664,41.89381965436041,140.70298271253705,1778643,,,,,,
20260513_22862540318,419,63,1213.73,123.20000000000005,3.695,0.0,,499812914,1678652459,223,28,2026-05-13 03:43:37,1,71608.0,17.0,172,78.0,14.0,66.0,7.0,"(1.4062500219726566, 189.84375296630864)","(97.0312515161133, 153.28125239501958)",6.0,"(5.625000087890626, 188.437502944336)","(91.40625142822267, 147.65625230712894)",13.302,41.89383449032903,140.70302370004356,1778643,,,,,,
20260513_22862540318,420,63,1217.23,123.60000000000002,3.583,0.0,,499813066,1678652929,232,28,2026-05-13 03:43:38,1,71840.0,18.0,172,81.0,15.0,69.0,7.0,"(1.4062500219726566, 191.2500029882813)","(102.65625160400393, 158.9062524829102)",7.0,"(5.625000087890626, 191.2500029882813)","(106.8750016699219, 158.9062524829102)",12.8988,41.89384723082185,140.7030630949885,1778643,,,,,,
20260513_22862540318,421,64,1220.96,124.0,3.471,0.0,,499813236,1678653415,236,28,2026-05-13 03:43:39,1,72076.0,17.0,172,80.0,14.0,65.0,7.0,"(1.4062500219726566, 192.65625301025395)","(106.8750016699219, 160.31250250488284)",7.0,"(5.625000087890626, 192.65625301025395)","(108.28125169189455, 160.31250250488284)",12.4956,41.89386148005724,140.70310383103788,1778643,,,,,,
20260513_22862540318,422,63,1224.83,124.20000000000005,3.35,0.0,,499813392,1678653911,240,28,2026-05-13 03:43:40,1,72316.0,16.0,173,77.0,15.0,67.0,9.0,"(0.0, 192.65625301025395)","(108.28125169189455, 160.31250250488284)",6.0,"(5.625000087890626, 192.65625301025395)","(109.68750171386722, 160.31250250488284)",12.06,41.89387455582619,140.7031454052776,1778643,,,,,,
20260513_22862540318,423,64,1228.44,124.39999999999998,3.406,0.0,,499813562,1678654376,250,28,2026-05-13 03:43:41,1,72566.0,17.0,173,79.0,16.0,73.0,9.0,"(0.0, 192.65625301025395)","(106.8750016699219, 157.50000246093754)",4.0,"(5.625000087890626, 192.65625301025395)","(109.68750171386722, 160.31250250488284)",12.2616,41.89388880506158,140.70318438112736,1778643,,,,,,
20260513_22862540318,424,65,1232.17,124.60000000000002,3.415,0.0,,499813664,1678654872,253,28,2026-05-13 03:43:42,1,72819.0,17.0,171,79.0,16.0,73.0,10.0,"(1.4062500219726566, 194.0625030322266)","(108.28125169189455, 158.9062524829102)",5.0,"(5.625000087890626, 192.65625301025395)","(111.09375173583987, 160.31250250488284)",12.294,41.893897354602814,140.7032259553671,1778643,,,,,,
20260513_22862540318,425,65,1235.47,124.79999999999995,3.667,0.0,,499813779,1678655328,255,28,2026-05-13 03:43:43,1,73074.0,18.0,172,83.0,15.0,71.0,8.0,"(1.4062500219726566, 192.65625301025395)","(108.28125169189455, 158.9062524829102)",6.0,"(5.625000087890626, 192.65625301025395)","(111.09375173583987, 160.31250250488284)",13.2012,41.89390699379146,140.70326417684555,1778643,,,,,,
20260513_22862540318,426,66,1238.81,125.20000000000005,3.658,0.0,,499813920,1678655784,248,28,2026-05-13 03:43:44,1,73322.0,17.0,171,80.0,15.0,72.0,8.0,"(1.4062500219726566, 192.65625301025395)","(108.28125169189455, 158.9062524829102)",7.0,"(5.625000087890626, 191.2500029882813)","(109.68750171386722, 158.9062524829102)",13.1688,41.89391881227493,140.703302398324,1778643,,,,,,
20260513_22862540318,427,66,1242.22,125.39999999999998,3.462,0.0,,499814078,1678656237,261,28,2026-05-13 03:43:45,1,73583.0,17.0,170,80.0,14.0,68.0,7.0,"(0.0, 192.65625301025395)","(108.28125169189455, 157.50000246093754)",7.0,"(4.21875006591797, 189.84375296630864)","(108.28125169189455, 157.50000246093754)",12.4632,41.893932055681944,140.70334036834538,1778643,,,,,,
20260513_22862540318,428,41,1245.96,125.60000000000002,3.49,0.0,,499814206,1678656749,179,28,2026-05-13 03:43:46,1,73762.0,16.0,173,78.0,15.0,68.0,5.0,"(1.4062500219726566, 191.2500029882813)","(105.46875164794925, 156.09375243896488)",6.0,"(4.21875006591797, 188.437502944336)","(106.8750016699219, 157.50000246093754)",12.564000000000002,41.893942784518,140.70338328368962,1778643,,,,,,
20260513_22862540318,429,67,1249.69,125.79999999999995,3.387,0.0,,499814388,1678657209,194,28,2026-05-13 03:43:47,1,73956.0,19.0,172,81.0,15.0,68.0,5.0,"(1.4062500219726566, 191.2500029882813)","(105.46875164794925, 156.09375243896488)",6.0,"(0.0, 185.62500290039068)","(99.84375156005862, 149.0625023291016)",12.1932,41.893958039581776,140.7034218404442,1778643,,,,,,
20260513_22862540318,430,74,1253.02,126.0,3.434,0.0,,499814528,1678657664,248,28,2026-05-13 03:43:48,1,74204.0,28.0,173,91.0,18.0,69.0,7.0,"(357.1875055810548, 191.2500029882813)","(99.84375156005862, 150.46875235107424)",7.0,"(352.9687555151368, 180.00000281250004)","(81.56250127441409, 133.59375208740238)",12.3624,41.893969774246216,140.70345997810364,1778643,,,,,,
20260513_22862540318,432,85,1260.39,126.39999999999998,3.415,0.0,,499814856,1678658615,200,28,2026-05-13 03:43:50,1,74645.0,24.0,172,82.0,20.0,69.0,12.0,"(337.5000052734376, 192.65625301025395)","(66.09375103271486, 123.75000193359378)",9.0,"(355.7812555590821, 185.62500290039068)","(61.87500096679689, 118.12500184570315)",12.294,41.89399726688862,140.7035396900028,1778643,,,,,,
20260513_22862540318,377,83,1056.27,113.0,3.284,0.0,,499806643,1678631563,254,28,2026-05-13 03:42:55,1,61987.0,21.0,176,76.0,21.0,76.0,17.0,"(327.656255119629, 188.437502944336)","(63.28125098876955, 123.75000193359378)",10.0,"(348.75000544921886, 184.218752878418)","(59.06250092285158, 113.90625177978518)",11.8224,41.89330886118114,140.70127221755683,1778643,,,,,,
20260513_22862540318,376,83,1052.72,112.79999999999995,3.303,0.0,,499806527,1678631075,258,28,2026-05-13 03:42:54,1,61733.0,23.0,176,82.0,22.0,81.0,17.0,"(329.06250514160166, 189.84375296630864)","(64.68750101074221, 126.5625019775391)",10.0,"(348.75000544921886, 184.218752878418)","(59.06250092285158, 113.90625177978518)",11.8908,41.89329913817346,140.70123131386936,1778643,,,,,,
20260513_22862540318,375,82,1049.21,112.60000000000002,3.303,0.0,,499806402,1678630597,253,28,2026-05-13 03:42:53,1,61475.0,24.0,176,81.0,21.0,78.0,17.0,"(330.4687551635743, 188.437502944336)","(66.09375103271486, 127.96875199951175)",9.0,"(348.75000544921886, 184.218752878418)","(59.06250092285158, 113.90625177978518)",11.8908,41.8932886607945,140.7011912483722,1778643,,,,,,
20260513_22862540318,322,79,876.67,100.20000000000005,3.779,0.0,,499797447,1678609086,271,27,2026-05-13 03:42:00,1,49339.0,26.0,175,89.0,21.0,79.0,19.0,"(326.25000509765636, 189.84375296630864)","(61.87500096679689, 122.34375191162113)",7.0,"(0.0, 188.437502944336)","(64.68750101074221, 118.12500184570315)",13.6044,41.892538061365485,140.69938821718097,1778643,,,,,,
20260513_22862540318,323,79,880.35,100.39999999999998,3.732,0.0,,499797715,1678609486,272,27,2026-05-13 03:42:01,1,49611.0,26.0,175,89.0,22.0,84.0,19.0,"(324.8437550756837, 187.03125292236334)","(60.46875094482424, 120.93750188964847)",8.0,"(0.0, 188.437502944336)","(64.68750101074221, 118.12500184570315)",13.435200000000002,41.892560524865985,140.69942174479365,1778643,,,,,,
20260513_22862540318,324,80,884.25,100.79999999999995,3.779,0.0,,499797978,1678609909,277,27,2026-05-13 03:42:02,1,49888.0,26.0,175,89.0,22.0,84.0,17.0,"(324.8437550756837, 188.437502944336)","(60.46875094482424, 122.34375191162113)",8.0,"(355.7812555590821, 187.03125292236334)","(61.87500096679689, 115.31250180175785)",13.6044,41.892582569271326,140.69945720024407,1778643,,,,,,
20260513_22862540318,325,80,887.63,101.0,3.555,0.0,,499798206,1678610297,256,27,2026-05-13 03:42:03,1,50144.0,28.0,174,90.0,21.0,84.0,17.0,"(324.8437550756837, 191.2500029882813)","(63.28125098876955, 126.5625019775391)",8.0,"(352.9687555151368, 187.03125292236334)","(59.06250092285158, 112.50000175781253)",12.798,41.89260168001056,140.69948972202835,1778643,,,,,,
20260513_22862540318,326,84,891.13,101.20000000000005,3.415,0.0,,499798419,1678610718,224,27,2026-05-13 03:42:04,1,50368.0,26.0,174,88.0,18.0,63.0,16.0,"(329.06250514160166, 194.0625030322266)","(63.28125098876955, 126.5625019775391)",9.0,"(351.56250549316417, 185.62500290039068)","(56.25000087890626, 112.50000175781253)",12.294,41.89261953346431,140.69952500984073,1778643,,,,,,
20260513_22862540318,327,86,894.87,101.60000000000002,3.434,0.0,,499798656,1678611138,201,27,2026-05-13 03:42:05,1,50569.0,23.0,174,78.0,20.0,74.0,18.0,"(333.2812552075196, 195.46875305419925)","(61.87500096679689, 122.34375191162113)",11.0,"(352.9687555151368, 187.03125292236334)","(57.65625090087892, 116.7187518237305)",12.3624,41.89263939857483,140.69956021383405,1778643,,,,,,
20260513_22862540318,328,86,898.37,101.79999999999995,3.396,0.0,,499798892,1678611517,222,27,2026-05-13 03:42:06,1,50791.0,26.0,174,83.0,21.0,79.0,18.0,"(333.2812552075196, 195.46875305419925)","(61.87500096679689, 122.34375191162113)",11.0,"(352.9687555151368, 187.03125292236334)","(57.65625090087892, 116.7187518237305)",12.2256,41.892659179866314,140.69959198124707,1778643,,,,,,
20260513_22862540318,329,86,901.75,102.0,3.443,0.0,,499799164,1678611835,223,27,2026-05-13 03:42:07,1,51014.0,25.0,174,80.0,19.0,74.0,18.0,"(333.2812552075196, 195.46875305419925)","(61.87500096679689, 122.34375191162113)",12.0,"(354.3750055371095, 188.437502944336)","(59.06250092285158, 118.12500184570315)",12.3948,41.89268197864294,140.69961863569915,1778643,,,,,,
20260513_22862540318,330,86,904.62,102.20000000000005,3.331,0.0,,499799365,1678612177,223,27,2026-05-13 03:42:08,1,51237.0,25.0,174,81.0,21.0,79.0,19.0,"(329.06250514160166, 194.0625030322266)","(63.28125098876955, 123.75000193359378)",12.0,"(354.3750055371095, 188.437502944336)","(60.46875094482424, 118.12500184570315)",11.9916,41.892698826268315,140.699647301808,1778643,,,,,,
20260513_22862540318,331,86,908.36,102.60000000000002,3.406,0.0,,499799578,1678612625,230,27,2026-05-13 03:42:09,1,51467.0,24.0,176,79.0,20.0,76.0,19.0,"(327.656255119629, 194.0625030322266)","(64.68750101074221, 125.15625195556643)",12.0,"(354.3750055371095, 187.03125292236334)","(60.46875094482424, 118.12500184570315)",12.2616,41.89271667972207,140.6996848527342,1778643,,,,,,
20260513_22862540318,332,85,911.64,102.79999999999995,3.154,0.0,,499799789,1678613005,237,27,2026-05-13 03:42:10,1,51704.0,24.0,176,79.0,20.0,76.0,19.0,"(327.656255119629, 194.0625030322266)","(64.68750101074221, 125.15625195556643)",12.0,"(352.9687555151368, 187.03125292236334)","(60.46875094482424, 118.12500184570315)",11.3544,41.89273436553776,140.69971670396626,1778643,,,,,,
20260513_22862540318,333,85,915.37,103.0,3.312,0.0,,499800019,1678613431,235,27,2026-05-13 03:42:11,1,51939.0,24.0,176,79.0,20.0,76.0,19.0,"(327.656255119629, 194.0625030322266)","(64.68750101074221, 125.15625195556643)",12.0,"(351.56250549316417, 185.62500290039068)","(60.46875094482424, 118.12500184570315)",11.9232,41.89275364391506,140.69975241087377,1778643,,,,,,
20260513_22862540318,334,83,918.73,103.39999999999998,3.331,0.0,,499800245,1678613802,234,27,2026-05-13 03:42:12,1,52173.0,,176,,,,19.0,"(330.4687551635743, 192.65625301025395)","(67.50000105468752, 129.37500202148442)",12.0,"(351.56250549316417, 185.62500290039068)","(60.46875094482424, 118.12500184570315)",11.9916,41.892772587016225,140.69978350773454,1778643,,,,,,
20260513_22862540318,335,84,921.74,103.79999999999995,3.294,0.0,,499800391,1678614198,242,27,2026-05-13 03:42:13,1,52415.0,23.0,175,76.0,20.0,75.0,17.0,"(333.2812552075196, 194.0625030322266)","(67.50000105468752, 129.37500202148442)",10.0,"(351.56250549316417, 185.62500290039068)","(60.46875094482424, 118.12500184570315)",11.8584,41.892784824594855,140.6998167000711,1778643,,,,,,
20260513_22862540318,336,85,925.08,104.0,3.331,0.0,,499800605,1678614575,252,27,2026-05-13 03:42:14,1,52667.0,23.0,175,83.0,19.0,75.0,18.0,"(336.0937552514649, 195.46875305419925)","(67.50000105468752, 127.96875199951175)",12.0,"(350.1562554711915, 187.03125292236334)","(60.46875094482424, 118.12500184570315)",11.9916,41.89280276186764,140.69984829984605,1778643,,,,,,
20260513_22862540318,321,79,872.53,100.0,3.816,0.0,,499797176,1678608636,267,27,2026-05-13 03:41:59,1,49068.0,26.0,175,89.0,21.0,80.0,19.0,"(329.06250514160166, 192.65625301025395)","(64.68750101074221, 125.15625195556643)",7.0,"(0.0, 187.03125292236334)","(61.87500096679689, 115.31250180175785)",13.7376,41.89251534640789,140.6993504986167,1778643,,,,,,
20260513_22862540318,337,85,928.06,104.39999999999998,3.34,0.0,,499800816,1678614920,245,27,2026-05-13 03:42:15,1,52912.0,23.0,175,79.0,19.0,76.0,18.0,"(336.0937552514649, 195.46875305419925)","(67.50000105468752, 126.5625019775391)",12.0,"(350.1562554711915, 187.03125292236334)","(60.46875094482424, 118.12500184570315)",12.024,41.892820447683334,140.699877217412,1778643,,,,,,
20260513_22862540318,320,79,868.79,99.79999999999995,3.76,0.0,,499796906,1678608219,267,27,2026-05-13 03:41:58,1,48801.0,28.0,175,90.0,21.0,83.0,18.0,"(334.6875052294923, 196.87500307617194)","(67.50000105468752, 126.5625019775391)",8.0,"(355.7812555590821, 187.03125292236334)","(61.87500096679689, 115.31250180175785)",13.536,41.89249271526933,140.69931554608047,1778643,,,,,,
20260513_22862540318,318,79,860.92,99.20000000000005,3.742,0.0,,499796335,1678607400,272,27,2026-05-13 03:41:56,1,48261.0,26.0,176,87.0,21.0,82.0,18.0,"(334.6875052294923, 196.87500307617194)","(67.50000105468752, 126.5625019775391)",9.0,"(351.56250549316417, 185.62500290039068)","(60.46875094482424, 113.90625177978518)",13.4712,41.89244485460222,140.6992468982935,1778643,,,,,,
20260513_22862540318,303,63,805.21,95.39999999999998,3.826,0.0,,499792344,1678601418,249,27,2026-05-13 03:41:41,1,43691.0,19.0,173,82.0,16.0,75.0,4.0,"(0.0, 194.0625030322266)","(105.46875164794925, 156.09375243896488)",5.0,"(2.812500043945313, 191.2500029882813)","(105.46875164794925, 156.09375243896488)",13.7736,41.89211033284664,140.69874549284577,1778643,,,,,,
20260513_22862540318,304,61,808.92,95.60000000000002,3.583,0.0,,499792578,1678601831,249,27,2026-05-13 03:41:42,1,44189.0,17.0,173,75.0,14.0,63.0,6.0,"(0.0, 192.65625301025395)","(104.0625016259766, 156.09375243896488)",6.0,"(4.21875006591797, 191.2500029882813)","(106.8750016699219, 156.09375243896488)",12.8988,41.89212994650006,140.69878011010587,1778643,,,,,,
20260513_22862540318,305,62,812.34,95.79999999999995,3.63,0.0,,499792834,1678602197,253,27,2026-05-13 03:41:43,1,44442.0,17.0,174,75.0,14.0,63.0,6.0,"(0.0, 192.65625301025395)","(104.0625016259766, 156.09375243896488)",6.0,"(4.21875006591797, 189.84375296630864)","(106.8750016699219, 156.09375243896488)",13.068,41.89215140417218,140.69881078787148,1778643,,,,,,
20260513_22862540318,306,62,815.92,96.0,3.564,0.0,,499793095,1678602566,265,27,2026-05-13 03:41:44,1,44707.0,17.0,173,75.0,14.0,63.0,6.0,"(0.0, 189.84375296630864)","(104.0625016259766, 156.09375243896488)",6.0,"(345.9375054052735, 172.96875270263675)","(90.00000140625002, 140.62500219726567)",12.8304,41.89217328093946,140.69884171709418,1778643,,,,,,
20260513_22862540318,307,63,819.05,96.20000000000005,3.378,0.0,,499793331,1678602921,274,27,2026-05-13 03:41:45,1,44981.0,19.0,173,81.0,16.0,75.0,6.0,"(357.1875055810548, 189.84375296630864)","(104.0625016259766, 157.50000246093754)",6.0,"(344.53125538330085, 171.5625026806641)","(88.59375138427737, 139.218752175293)",12.1608,41.892193062230945,140.69887147285044,1778643,,,,,,
20260513_22862540318,308,64,822.84,96.60000000000002,3.424,0.0,,499793626,1678603294,305,27,2026-05-13 03:41:46,1,45286.0,20.0,173,85.0,16.0,73.0,6.0,"(355.7812555590821, 191.2500029882813)","(104.0625016259766, 157.50000246093754)",6.0,"(None, None)","(None, None)",12.3264,41.8922177888453,140.69890273734927,1778643,,,,,,
20260513_22862540318,309,73,827.0,97.0,4.003,0.0,,499793918,1678603746,427,27,2026-05-13 03:41:47,1,45713.0,19.0,174,86.0,18.0,78.0,4.0,"(338.90625529541023, 175.78125274658208)","(82.96875129638674, 136.40625213134769)",6.0,"(None, None)","(None, None)",14.4108,41.89224226400256,140.6989406235516,1778643,,,,,,
20260513_22862540318,310,71,831.11,97.20000000000005,4.059,0.0,,499794199,1678604194,405,27,2026-05-13 03:41:48,1,46118.0,24.0,174,90.0,20.0,82.0,5.0,"(333.2812552075196, 172.96875270263675)","(73.12500114257814, 126.5625019775391)",6.0,"(2.812500043945313, 191.2500029882813)","(88.59375138427737, 139.218752175293)",14.6124,41.892265817150474,140.69897817447782,1778643,,,,,,
20260513_22862540318,311,79,835.19,97.39999999999998,3.938,0.0,,499794479,1678604626,282,27,2026-05-13 03:41:49,1,46400.0,26.0,173,92.0,23.0,88.0,11.0,"(331.87500518554697, 187.03125292236334)","(64.68750101074221, 119.5312518676758)",6.0,"(2.812500043945313, 191.2500029882813)","(88.59375138427737, 139.218752175293)",14.1768,41.892289286479354,140.69901438429952,1778643,,,,,,
20260513_22862540318,312,83,838.84,97.79999999999995,3.91,0.0,,499794760,1678605013,284,27,2026-05-13 03:41:50,1,46684.0,29.0,173,92.0,22.0,84.0,11.0,"(331.87500518554697, 187.03125292236334)","(64.68750101074221, 119.5312518676758)",6.0,"(2.812500043945313, 191.2500029882813)","(88.59375138427737, 139.218752175293)",14.076,41.892312839627266,140.6990468222648,1778643,,,,,,
20260513_22862540318,313,82,842.75,98.0,3.76,0.0,,499795036,1678605426,277,27,2026-05-13 03:41:51,1,46961.0,29.0,174,92.0,23.0,88.0,15.0,"(331.87500518554697, 187.03125292236334)","(64.68750101074221, 119.5312518676758)",9.0,"(354.3750055371095, 185.62500290039068)","(60.46875094482424, 115.31250180175785)",13.536,41.89233597368002,140.6990814395249,1778643,,,,,,
20260513_22862540318,314,80,846.66,98.20000000000005,3.732,0.0,,499795310,1678605830,265,27,2026-05-13 03:41:52,1,47226.0,27.0,175,89.0,21.0,81.0,16.0,"(334.6875052294923, 194.0625030322266)","(64.68750101074221, 125.15625195556643)",9.0,"(348.75000544921886, 185.62500290039068)","(57.65625090087892, 112.50000175781253)",13.435200000000002,41.89235894009471,140.6991153024137,1778643,,,,,,
20260513_22862540318,315,79,850.21,98.39999999999998,3.723,0.0,,499795555,1678606224,252,27,2026-05-13 03:41:53,1,47478.0,27.0,174,89.0,21.0,81.0,18.0,"(334.6875052294923, 195.46875305419925)","(64.68750101074221, 125.15625195556643)",10.0,"(344.53125538330085, 181.4062528344727)","(54.84375085693361, 109.68750171386722)",13.4028,41.89237947575748,140.6991483271122,1778643,,,,,,
20260513_22862540318,316,79,853.58,98.79999999999995,3.723,0.0,,499795783,1678606625,252,27,2026-05-13 03:41:54,1,47730.0,29.0,175,92.0,22.0,84.0,18.0,"(330.4687551635743, 192.65625301025395)","(64.68750101074221, 126.5625019775391)",10.0,"(348.75000544921886, 184.218752878418)","(59.06250092285158, 112.50000175781253)",13.4028,41.89239858649671,140.69918193854392,1778643,,,,,,
20260513_22862540318,317,79,857.32,99.0,3.704,0.0,,499796056,1678607020,259,27,2026-05-13 03:41:55,1,47989.0,26.0,176,88.0,21.0,82.0,18.0,"(330.4687551635743, 192.65625301025395)","(64.68750101074221, 125.15625195556643)",8.0,"(351.56250549316417, 185.62500290039068)","(60.46875094482424, 113.90625177978518)",13.3344,41.89242146909237,140.69921504706144,1778643,,,,,,
20260513_22862540318,319,79,865.04,99.39999999999998,3.751,0.0,,499796619,1678607836,273,27,2026-05-13 03:41:57,1,48534.0,28.0,175,90.0,20.0,79.0,18.0,"(334.6875052294923, 196.87500307617194)","(67.50000105468752, 126.5625019775391)",9.0,"(351.56250549316417, 185.62500290039068)","(60.46875094482424, 113.90625177978518)",13.5036,41.892468659207225,140.69928344339132,1778643,,,,,,
20260513_22862540318,450,75,1318.04,130.20000000000005,2.753,0.0,,499817219,1678666258,239,29,2026-05-13 03:44:08,1,78423.0,27.0,171,90.0,20.0,77.0,13.0,"(341.71875533935554, 192.65625301025395)","(64.68750101074221, 125.15625195556643)",9.0,"(1.4062500219726566, 184.218752878418)","(56.25000087890626, 109.68750171386722)",9.9108,41.89419533126056,140.7041803188622,1778643,,,,,,
20260513_22862540318,338,84,931.43,104.79999999999995,3.331,0.0,,499800999,1678615340,227,27,2026-05-13 03:42:16,1,53139.0,23.0,174,79.0,19.0,72.0,18.0,"(336.0937552514649, 195.46875305419925)","(67.50000105468752, 126.5625019775391)",9.0,"(350.1562554711915, 184.218752878418)","(60.46875094482424, 115.31250180175785)",11.9916,41.89283578656614,140.69991242140532,1778643,,,,,,
20260513_22862540318,340,80,938.37,105.20000000000005,3.07,0.0,,499801371,1678616187,197,27,2026-05-13 03:42:18,1,53555.0,23.0,173,79.0,19.0,72.0,18.0,"(334.6875052294923, 194.0625030322266)","(68.90625107666017, 129.37500202148442)",8.0,"(354.3750055371095, 184.218752878418)","(63.28125098876955, 119.5312518676758)",11.052,41.892866967245936,140.69998341612518,1778643,,,,,,
20260513_22862540318,360,81,998.93,109.60000000000002,3.126,0.0,,499804158,1678624034,231,28,2026-05-13 03:42:38,1,57902.0,26.0,176,88.0,21.0,81.0,16.0,"(330.4687551635743, 194.0625030322266)","(63.28125098876955, 126.5625019775391)",10.0,"(354.3750055371095, 187.03125292236334)","(60.46875094482424, 113.90625177978518)",11.2536,41.89310057088733,140.70064114406705,1778643,,,,,,
20260513_22862540318,361,81,1002.2,109.79999999999995,3.135,0.0,,499804311,1678624462,240,27,2026-05-13 03:42:39,1,58142.0,28.0,175,91.0,23.0,81.0,18.0,"(327.656255119629, 195.46875305419925)","(66.09375103271486, 127.96875199951175)",10.0,"(352.9687555151368, 187.03125292236334)","(60.46875094482424, 113.90625177978518)",11.286,41.89311339519918,140.70067701861262,1778643,,,,,,
20260513_22862540318,362,82,1005.59,110.0,3.135,0.0,,499804447,1678624907,247,27,2026-05-13 03:42:40,1,58389.0,28.0,176,91.0,21.0,79.0,19.0,"(327.656255119629, 196.87500307617194)","(66.09375103271486, 129.37500202148442)",11.0,"(352.9687555151368, 187.03125292236334)","(60.46875094482424, 115.31250180175785)",11.286,41.89312479458749,140.70071431808174,1778643,,,,,,
20260513_22862540318,363,83,1008.92,110.20000000000005,3.2,0.0,,499804574,1678625348,246,27,2026-05-13 03:42:41,1,58635.0,24.0,176,82.0,20.0,76.0,20.0,"(326.25000509765636, 191.2500029882813)","(66.09375103271486, 126.5625019775391)",9.0,"(352.9687555151368, 187.03125292236334)","(60.46875094482424, 115.31250180175785)",11.52,41.89313543960452,140.70075128227472,1778643,,,,,,
20260513_22862540318,364,83,1012.08,110.39999999999998,3.163,0.0,,499804714,1678625764,236,27,2026-05-13 03:42:42,1,58871.0,24.0,176,82.0,20.0,77.0,18.0,"(326.25000509765636, 191.2500029882813)","(66.09375103271486, 126.5625019775391)",10.0,"(354.3750055371095, 188.437502944336)","(61.87500096679689, 116.7187518237305)",11.3868,41.89314717426896,140.70078615099192,1778643,,,,,,
20260513_22862540318,365,83,1015.25,110.60000000000002,3.228,0.0,,499804847,1678626196,239,27,2026-05-13 03:42:43,1,59110.0,23.0,177,82.0,21.0,79.0,16.0,"(327.656255119629, 189.84375296630864)","(66.09375103271486, 125.15625195556643)",11.0,"(357.1875055810548, 187.03125292236334)","(63.28125098876955, 118.12500184570315)",11.6208,41.89315832220018,140.70082236081362,1778643,,,,,,
